37,9,9,0.1668601330693662
37,9,27,0.21574213809450815
37,9,45,0.253991080099497
37,9,63,0.244075894920977
37,9,81,0.18562059068705797
37,9,99,0.12590841555288257
37,9,117,0.06392547952460875
37,9,135,0.06964708825601117
37,9,153,0.05606779423791077
37,9,171,0.11548777494760279
37,9,189,0.1437412724368879
37,9,207,0.1668103166134654
37,9,225,0.29036752030821944
37,9,243,0.3228256410588126
37,9,261,0.47405576875842736
37,9,279,0.5753312762368747
37,9,297,0.6584099639996956
37,9,315,0.7069443588640796
37,9,333,0.7459757434749621
37,9,351,0.7887246449360048
37,27,9,0.09913872817198346
37,27,27,0.16858076237260353
37,27,45,0.21988115131745806
37,27,63,0.23823122368030014
37,27,81,0.19138293297358974
37,27,99,0.15245372639146232
37,27,117,0.09341092809073726
37,27,135,0.10973411319151163
37,27,153,0.07177608539745764
37,27,171,0.10464839237141943
37,27,189,0.11552124425553617
37,27,207,0.11483167344851138
37,27,225,0.1953101893104533
37,27,243,0.21388050819953902
37,27,261,0.32671411850134313
37,27,279,0.3872356733160906
37,27,297,0.48396980709213727
37,27,315,0.5256712709083353
37,27,333,0.5651235379699724
37,27,351,0.6199056653487542
37,45,9,0.025509847624007244
37,45,27,0.09851976951016739
37,45,45,0.17002285023753977
37,45,63,0.19359366922558258
37,45,81,0.20881859412078135
37,45,99,0.16094842329580228
37,45,117,0.1363272683411679
37,45,135,0.1027106002680219
37,45,153,0.09815998967813705
37,45,171,0.06646744666245653
37,45,189,0.052663669351745115
37,45,207,0.06224487881727994
37,45,225,0.09127566479041782
37,45,243,0.11988662762852698
37,45,261,0.17088928275691806
37,45,279,0.2513159305821114
37,45,297,0.29698964719979454
37,45,315,0.34708350203137617
37,45,333,0.39475186995266076
37,45,351,0.43682324638934594
37,63,9,-0.10732840073249414
37,63,27,0.011292072384259166
37,63,45,0.09373596603684703
37,63,63,0.14470143318111853
37,63,81,0.18647145523848846
37,63,99,0.1559283871545235
37,63,117,0.12665409415775808
37,63,135,0.09052347746584284
37,63,153,0.06615613716283343
37,63,171,0.06229530034810207
37,63,189,0.011840477705811307
37,63,207,0.0030852705389540214
37,63,225,-0.0175184589005504
37,63,243,-0.004462397730553291
37,63,261,0.039996623062412806
37,63,279,0.06215033911293444
37,63,297,0.13050103400666124
37,63,315,0.15988839960361823
37,63,333,0.20433034832497665
37,63,351,0.25528818159684163
37,81,9,-0.28534494462018983
37,81,27,-0.14577328015722216
37,81,45,-0.015296845129473685
37,81,63,0.06363066427660888
37,81,81,0.14286385519784198
37,81,99,0.10203573739135668
37,81,117,0.10362174368641411
37,81,135,0.08126779881377086
37,81,153,0.06220214840741146
37,81,171,0.03921021144048654
37,81,189,-0.005999425420825152
37,81,207,-0.06420584079496
37,81,225,-0.09616852679756481
37,81,243,-0.06941403471175361
37,81,261,-0.10408441318084566
37,81,279,-0.06074965478992633
37,81,297,-0.06048988780943376
37,81,315,-0.006962621372808786
37,81,333,0.03094726165598982
37,81,351,0.08009684097965897
37,99,9,-0.42119395129304943
37,99,27,-0.2800075343652755
37,99,45,-0.15836050054649092
37,99,63,-0.060145502211086055
37,99,81,0.01767057551565293
37,99,99,0.030184136654358457
37,99,117,0.024839074932958866
37,99,135,0.04110922141145357
37,99,153,0.023833438431521487
37,99,171,0.0160559263940216
37,99,189,-0.05674265654493765
37,99,207,-0.10537014672884094
37,99,225,-0.1410887956597891
37,99,243,-0.18189031158604502
37,99,261,-0.1660405399916215
37,99,279,-0.20481880467265423
37,99,297,-0.16221296775898508
37,99,315,-0.14610888963633872
37,99,333,-0.10943141561356684
37,99,351,-0.05012674886877766
37,117,9,-0.572880294307896
37,117,27,-0.3935536408488638
37,117,45,-0.26412427848904635
37,117,63,-0.17104925432187135
37,117,81,-0.07165348551993678
37,117,99,-0.04660894751549777
37,117,117,-0.006244487045556357
37,117,135,0.007769188890445894
37,117,153,0.0014786142220131679
37,117,171,-0.003820435468144919
37,117,189,-0.06095012489828712
37,117,207,-0.11845150881401358
37,117,225,-0.16102377778954213
37,117,243,-0.20344414097449554
37,117,261,-0.24745569994152822
37,117,279,-0.2690096661766591
37,117,297,-0.29409445231271736
37,117,315,-0.2931135169232685
37,117,333,-0.2556857856353838
37,117,351,-0.22213142820797382
37,135,9,-0.6098729571746688
37,135,27,-0.46954944589862546
37,135,45,-0.38048581881946625
37,135,63,-0.29378857808125
37,135,81,-0.19409346284659207
37,135,99,-0.13601491959329842
37,135,117,-0.08493339906605818
37,135,135,-0.04315422941978042
37,135,153,-0.04240455055312309
37,135,171,-0.03475106111176578
37,135,189,-0.09029514185710219
37,135,207,-0.15121980061428042
37,135,225,-0.195206638009629
37,135,243,-0.25840004302653713
37,135,261,-0.3123315138443533
37,135,279,-0.37581420208873395
37,135,297,-0.40883779272270987
37,135,315,-0.3723915743279606
37,135,333,-0.31876872498026354
37,135,351,-0.2906280212245941
37,153,9,-0.6971179460077241
37,153,27,-0.5760024960654861
37,153,45,-0.4471552591284751
37,153,63,-0.37590091355777283
37,153,81,-0.2764127152362882
37,153,99,-0.19200162758683226
37,153,117,-0.14361235486819446
37,153,135,-0.07587059621053382
37,153,153,-0.06323732686419806
37,153,171,-0.044099967015276784
37,153,189,-0.08386964190163937
37,153,207,-0.13867795447620646
37,153,225,-0.16283019105745905
37,153,243,-0.2371247406009615
37,153,261,-0.27663880494366255
37,153,279,-0.3931827168614236
37,153,297,-0.4013757806379294
37,153,315,-0.44421071567103193
37,153,333,-0.4393127830146304
37,153,351,-0.43139065197441223
37,171,9,-0.5018394443878124
37,171,27,-0.46945942323885864
37,171,45,-0.47962125558108193
37,171,63,-0.45161414587749826
37,171,81,-0.3529796859302755
37,171,99,-0.27279119395572293
37,171,117,-0.19868149729006246
37,171,135,-0.11905346848515208
37,171,153,-0.1055683311097913
37,171,171,-0.04309005670014571
37,171,189,-0.08941402168167348
37,171,207,-0.13039243252830418
37,171,225,-0.1568432766877897
37,171,243,-0.23642840395586828
37,171,261,-0.29604903399927474
37,171,279,-0.3955793968517164
37,171,297,-0.4627817420237433
37,171,315,-0.4348379305804978
37,171,333,-0.41081532985477365
37,171,351,-0.4350682273551071
37,189,9,-0.37825051319898506
37,189,27,-0.3756651339840367
37,189,45,-0.3927288391098714
37,189,63,-0.40948442839871124
37,189,81,-0.3262139650725274
37,189,99,-0.2563460535864807
37,189,117,-0.1966694512598069
37,189,135,-0.12082564869094808
37,189,153,-0.09520668120110765
37,189,171,-0.05599231212603395
37,189,189,-0.050992075720546426
37,189,207,-0.10575936200477842
37,189,225,-0.12507123317546476
37,189,243,-0.19744629074505626
37,189,261,-0.26496040832206924
37,189,279,-0.3568818552956612
37,189,297,-0.4368882966606975
37,189,315,-0.4530437775104803
37,189,333,-0.43571007467695566
37,189,351,-0.4651931256438973
37,207,9,-0.3010624676607404
37,207,27,-0.37956894384765855
37,207,45,-0.36030527399923823
37,207,63,-0.34114994598669
37,207,81,-0.3050150522416453
37,207,99,-0.23328250266815742
37,207,117,-0.19697619244148984
37,207,135,-0.11516561759116245
37,207,153,-0.09638857115994165
37,207,171,-0.04178496259712838
37,207,189,-0.04183948086745609
37,207,207,-0.0439308418423332
37,207,225,-0.062168757003681296
37,207,243,-0.13173730635302527
37,207,261,-0.16889868273679765
37,207,279,-0.2602965215911368
37,207,297,-0.33859472998907814
37,207,315,-0.39654812063662037
37,207,333,-0.49294085717129943
37,207,351,-0.5787416373483827
37,225,9,-0.06230009187727709
37,225,27,-0.15661118057813078
37,225,45,-0.2773594436195801
37,225,63,-0.3137408436499447
37,225,81,-0.28775783568074387
37,225,99,-0.23266894862156218
37,225,117,-0.19385298496954323
37,225,135,-0.13225532433632636
37,225,153,-0.09653598460359208
37,225,171,-0.04543182353252684
37,225,189,-0.015393399616626717
37,225,207,-0.01268943388077673
37,225,225,-0.014553108471334786
37,225,243,-0.06104382144857745
37,225,261,-0.09031561730072069
37,225,279,-0.1522575630437979
37,225,297,-0.23432218477445255
37,225,315,-0.2999113223013894
37,225,333,-0.3429220248108409
37,225,351,-0.44449756634022086
37,243,9,-0.009540567296305223
37,243,27,-0.08841237776027762
37,243,45,-0.1764140350724836
37,243,63,-0.2100582802708744
37,243,81,-0.19992570378618937
37,243,99,-0.1723880662193336
37,243,117,-0.14585969868701923
37,243,135,-0.10165471413557683
37,243,153,-0.0679934753510823
37,243,171,-0.022062405177839417
37,243,189,0.033423220172651084
37,243,207,0.03215084910363883
37,243,225,0.0527723436310466
37,243,243,0.022016991353312365
37,243,261,0.010707683537908297
37,243,279,0.018812439603783204
37,243,297,-0.09019196698391818
37,243,315,-0.1431122583720028
37,243,333,-0.2677380059932286
37,243,351,-0.38498705827213797
37,261,9,0.24287805254851166
37,261,27,0.07288213768371246
37,261,45,-0.049021331812000885
37,261,63,-0.10524736929703307
37,261,81,-0.15155926369562106
37,261,99,-0.10688963977838598
37,261,117,-0.12629507892763348
37,261,135,-0.08459049713549013
37,261,153,-0.0560350420479338
37,261,171,0.0036616306001336363
37,261,189,0.05270248443227302
37,261,207,0.08517069597998657
37,261,225,0.12334403015705563
37,261,243,0.09545238104516074
37,261,261,0.14412337724562818
37,261,279,0.11638237235648496
37,261,297,0.07458136665520065
37,261,315,-0.01738287183062459
37,261,333,-0.09521934884369898
37,261,351,-0.22741392021769924
37,279,9,0.37892039256711546
37,279,27,0.21271036516961425
37,279,45,0.15276995108113067
37,279,63,0.052023940601552576
37,279,81,0.015817279508569815
37,279,99,-0.009613291724235057
37,279,117,0.00269457055852948
37,279,135,-0.02474871389958832
37,279,153,0.0025452358796758112
37,279,171,0.041299410046903434
37,279,189,0.0990355071089799
37,279,207,0.13657298425898007
37,279,225,0.1711402612815322
37,279,243,0.2163084344277691
37,279,261,0.21536477926122977
37,279,279,0.26285588080813616
37,279,297,0.1909824608976045
37,279,315,0.14523762573411902
37,279,333,0.039817434228152315
37,279,351,-0.07803082793301863
37,297,9,0.4755865665461137
37,297,27,0.35348102489148114
37,297,45,0.19960531899464662
37,297,63,0.1527365086059117
37,297,81,0.06025576075857891
37,297,99,0.06682324902405024
37,297,117,0.017403009760172644
37,297,135,0.014011866540348819
37,297,153,0.0354603718738597
37,297,171,0.05145736675013833
37,297,189,0.1159305316905063
37,297,207,0.14809204479044913
37,297,225,0.18767173836316595
37,297,243,0.21923588438356204
37,297,261,0.2888068212464314
37,297,279,0.3135887908811361
37,297,297,0.3270631770241411
37,297,315,0.2652150715944588
37,297,333,0.20962279212541013
37,297,351,0.1098166610770066
37,315,9,0.4980003742661094
37,315,27,0.37319595086161794
37,315,45,0.28279557310235204
37,315,63,0.24268021125313394
37,315,81,0.18012585709942275
37,315,99,0.14030218738824857
37,315,117,0.1004142129152617
37,315,135,0.08353777758104304
37,315,153,0.07511577172982772
37,315,171,0.1021082813695059
37,315,189,0.13796928018592824
37,315,207,0.17804204739313262
37,315,225,0.21821017681877813
37,315,243,0.25847018659549764
37,315,261,0.29360524236463864
37,315,279,0.3759225066378399
37,315,297,0.38865587827286874
37,315,315,0.3866888821108049
37,315,333,0.31666141972330997
37,315,351,0.23892621609332343
37,333,9,0.5066972544742595
37,333,27,0.4218877171245803
37,333,45,0.4100554883315751
37,333,63,0.31855353563803857
37,333,81,0.25459897702409967
37,333,99,0.2167843390514141
37,333,117,0.1380441855514279
37,333,135,0.14495184182642043
37,333,153,0.0922823533983006
37,333,171,0.15080793032162643
37,333,189,0.17340243228196528
37,333,207,0.17554089481347585
37,333,225,0.2334123421777748
37,333,243,0.24590335316012502
37,333,261,0.3176487840033801
37,333,279,0.37256247971854944
37,333,297,0.4461085128994847
37,333,315,0.4506736430343982
37,333,333,0.4298727832543944
37,333,351,0.33713830984822635
37,351,9,0.532023483818693
37,351,27,0.5248389198296936
37,351,45,0.43934838789502
37,351,63,0.34164575014706533
37,351,81,0.28702605587547647
37,351,99,0.26431175925776906
37,351,117,0.1553357152072869
37,351,135,0.18240625301459656
37,351,153,0.11941254336331569
37,351,171,0.1504543376038291
37,351,189,0.1818313631603797
37,351,207,0.1535304735518354
37,351,225,0.2237662265675745
37,351,243,0.21254775599689757
37,351,261,0.29231843291135484
37,351,279,0.369394773820518
37,351,297,0.4639146946845401
37,351,315,0.4727419178633292
37,351,333,0.4728368461815145
37,351,351,0.4172014500681974
112,9,9,0.37689910116332836
112,9,27,0.44297810719509206
112,9,45,0.4546861120393549
112,9,63,0.4723383266832095
112,9,81,0.40528015320218325
112,9,99,0.31382379307767855
112,9,117,0.2658785848735592
112,9,135,0.1983008965848831
112,9,153,0.12610106165495855
112,9,171,0.15443603944512174
112,9,189,0.165701532540997
112,9,207,0.17200167416492793
112,9,225,0.26112758500217215
112,9,243,0.3201299260987623
112,9,261,0.4089506479451081
112,9,279,0.5066320530909998
112,9,297,0.6220191526046954
112,9,315,0.6899205408081304
112,9,333,0.7431059516992589
112,9,351,0.8196554383866096
112,27,9,0.3409033080338908
112,27,27,0.3972786663728287
112,27,45,0.4454372215309657
112,27,63,0.4096280831187702
112,27,81,0.4374749123629025
112,27,99,0.31166667705561146
112,27,117,0.2768774878783043
112,27,135,0.18205942736860536
112,27,153,0.1420869766058691
112,27,171,0.10919393371913437
112,27,189,0.10164246238883472
112,27,207,0.12259527603244932
112,27,225,0.14213667378740735
112,27,243,0.2189215125559383
112,27,261,0.2451280995468942
112,27,279,0.3673778491683533
112,27,297,0.4092639800036693
112,27,315,0.5265915090267526
112,27,333,0.5764479038721874
112,27,351,0.6524909340874377
112,45,9,0.24599421937700186
112,45,27,0.3162112426702031
112,45,45,0.3756133840113124
112,45,63,0.40748396687436605
