37,9,9,0.1796714471881342
37,9,27,0.16159324086573643
37,9,45,0.14451988775423275
37,9,63,0.09608987357529647
37,9,81,-0.04009941272939155
37,9,99,-0.17792360416673159
37,9,117,-0.269349950045301
37,9,135,-0.31802487351643693
37,9,153,-0.4038404164923527
37,9,171,-0.34749307203994106
37,9,189,-0.3449765259245282
37,9,207,-0.3347871740035125
37,9,225,-0.12068221917166226
37,9,243,-0.10804385094455997
37,9,261,0.13830909883889766
37,9,279,0.27064159752816724
37,9,297,0.37985667310753146
37,9,315,0.40681713485133586
37,9,333,0.43423153856454766
37,9,351,0.4576446379478637
37,27,9,0.11859152128803702
37,27,27,0.14086311994978898
37,27,45,0.14007857397248674
37,27,63,0.11049491835104572
37,27,81,0.023513629874027664
37,27,99,-0.06695930947902728
37,27,117,-0.15392654999993538
37,27,135,-0.18953785928488942
37,27,153,-0.2656187265175042
37,27,171,-0.2643089013057744
37,27,189,-0.23870118659822806
37,27,207,-0.2607114261319852
37,27,225,-0.1189021517953523
37,27,243,-0.10358100403736889
37,27,261,0.067379745918068
37,27,279,0.14476887555804757
37,27,297,0.2755900827482936
37,27,315,0.29385394081919247
37,27,333,0.31171158995055753
37,27,351,0.41470122129959386
37,45,9,0.06676317737863058
37,45,27,0.0916266298030003
37,45,45,0.11710103001640093
37,45,63,0.11381362628378112
37,45,81,0.0991745940975936
37,45,99,0.027965973046605475
37,45,117,-0.0514401068418926
37,45,135,-0.08874450490734337
37,45,153,-0.1480450223964772
37,45,171,-0.1736840882004982
37,45,189,-0.17362957528615164
37,45,207,-0.20473574964987812
37,45,225,-0.1586699885646991
37,45,243,-0.10400675982736993
37,45,261,-0.02906623586120477
37,45,279,0.11029610112205732
37,45,297,0.1334975373837593
37,45,315,0.17014119510033687
37,45,333,0.244145416500187
37,45,351,0.2698500819244758
37,63,9,-0.04923515291832142
37,63,27,0.030911752980486075
37,63,45,0.07370885106689663
37,63,63,0.11315317326815663
37,63,81,0.07901664006014118
37,63,99,0.07421694757286301
37,63,117,0.01822415201288119
37,63,135,-0.07448820072981843
37,63,153,-0.06928093334850477
37,63,171,-0.13713419234045643
37,63,189,-0.150627670915145
37,63,207,-0.15201640200002392
37,63,225,-0.22167042842455642
37,63,243,-0.17166966956856064
37,63,261,-0.10278861715349755
37,63,279,-0.06032200839879942
37,63,297,0.04056350111870338
37,63,315,0.05723046235591045
37,63,333,0.09264560454653764
37,63,351,0.12722128797925086
37,81,9,-0.25180475593519264
37,81,27,-0.13436017123545646
37,81,45,-0.015150295753315987
37,81,63,0.05467458485885422
37,81,81,0.10977626071542079
37,81,99,0.06350922061764817
37,81,117,0.07350728282931765
37,81,135,0.01197840325152405
37,81,153,-0.0014884321699691894
37,81,171,-0.05005845663582886
37,81,189,-0.0823675111006365
37,81,207,-0.12516235629192335
37,81,225,-0.18961650481216782
37,81,243,-0.14528676989275044
37,81,261,-0.20182363797396857
37,81,279,-0.11105615048084816
37,81,297,-0.12375201229868293
37,81,315,-0.07966950795269645
37,81,333,-0.02060394002306909
37,81,351,0.022786094929014178
37,99,9,-0.4211939512930496
37,99,27,-0.2800075343652755
37,99,45,-0.1583605005464908
37,99,63,-0.060145502211085666
37,99,81,0.01767057551565282
37,99,99,0.030184136654358373
37,99,117,0.024839074932958782
37,99,135,0.04110922141145356
37,99,153,0.023833438431521484
37,99,171,0.016055926394021598
37,99,189,-0.05674265654493761
37,99,207,-0.10537014672884083
37,99,225,-0.1410887956597891
37,99,243,-0.18189031158604516
37,99,261,-0.16604053999162147
37,99,279,-0.20481880467265456
37,99,297,-0.1622129677589842
37,99,315,-0.14610888963633917
37,99,333,-0.10943141561356773
37,99,351,-0.05012674886877844
37,117,9,-0.5728802943078961
37,117,27,-0.393553640848864
37,117,45,-0.2641242784890463
37,117,63,-0.171049254321871
37,117,81,-0.07165348551993694
37,117,99,-0.046608947515498156
37,117,117,-0.006244487045556135
37,117,135,0.007769188890446033
37,117,153,0.0014786142220132165
37,117,171,-0.0038204354681449088
37,117,189,-0.06095012489828709
37,117,207,-0.11845150881401362
37,117,225,-0.16102377778954202
37,117,243,-0.2034441409744956
37,117,261,-0.24745569994152805
37,117,279,-0.26900966617665867
37,117,297,-0.29409445231271697
37,117,315,-0.2931135169232696
37,117,333,-0.2556857856353838
37,117,351,-0.2221314282079736
37,135,9,-0.6098729571746688
37,135,27,-0.4695494458986257
37,135,45,-0.3804858188194662
37,135,63,-0.29378857808124986
37,135,81,-0.19409346284659224
37,135,99,-0.1360149195932983
37,135,117,-0.08493339906605829
37,135,135,-0.04315422941978039
37,135,153,-0.04240455055312298
37,135,171,-0.03475106111176574
37,135,189,-0.09029514185710208
37,135,207,-0.1512198006142803
37,135,225,-0.19520663800962906
37,135,243,-0.2584000430265371
37,135,261,-0.31233151384435326
37,135,279,-0.3758142020887339
37,135,297,-0.4088377927227099
37,135,315,-0.37239157432796033
37,135,333,-0.3187687249802642
37,135,351,-0.2906280212245944
37,153,9,-0.6971179460077245
37,153,27,-0.5760024960654861
37,153,45,-0.44715525912847465
37,153,63,-0.37590091355777266
37,153,81,-0.27641271523628835
37,153,99,-0.1920016275868321
37,153,117,-0.14361235486819457
37,153,135,-0.0758705962105336
37,153,153,-0.063237326864198
37,153,171,-0.0440999670152768
37,153,189,-0.0838696419016394
37,153,207,-0.13867795447620643
37,153,225,-0.1628301910574591
37,153,243,-0.2371247406009615
37,153,261,-0.27663880494366266
37,153,279,-0.3931827168614237
37,153,297,-0.40137578063792934
37,153,315,-0.44421071567103176
37,153,333,-0.43931278301463017
37,153,351,-0.43139065197441295
37,171,9,-0.5018394443878126
37,171,27,-0.46945942323885875
37,171,45,-0.4796212555810825
37,171,63,-0.4516141458774981
37,171,81,-0.3529796859302754
37,171,99,-0.2727911939557231
37,171,117,-0.1986814972900629
37,171,135,-0.11905346848515214
37,171,153,-0.10556833110979119
37,171,171,-0.04309005670014568
37,171,189,-0.08941402168167345
37,171,207,-0.13039243252830424
37,171,225,-0.15684327668778952
37,171,243,-0.23642840395586806
37,171,261,-0.29604903399927496
37,171,279,-0.3955793968517163
37,171,297,-0.46278174202374367
37,171,315,-0.43483793058049763
37,171,333,-0.4108153298547738
37,171,351,-0.4350682273551073
37,189,9,-0.37825051319898534
37,189,27,-0.3756651339840365
37,189,45,-0.39272883910987144
37,189,63,-0.4094844283987116
37,189,81,-0.32621396507252765
37,189,99,-0.25634605358648055
37,189,117,-0.196669451259807
37,189,135,-0.12082564869094803
37,189,153,-0.09520668120110792
37,189,171,-0.055992312126033866
37,189,189,-0.0509920757205464
37,189,207,-0.10575936200477831
37,189,225,-0.12507123317546442
37,189,243,-0.19744629074505637
37,189,261,-0.26496040832206935
37,189,279,-0.3568818552956614
37,189,297,-0.43688829666069817
37,189,315,-0.4530437775104801
37,189,333,-0.43571007467695577
37,189,351,-0.46519312564389775
37,207,9,-0.30106246766074046
37,207,27,-0.3795689438476588
37,207,45,-0.3603052739992387
37,207,63,-0.3411499459866899
37,207,81,-0.30501505224164527
37,207,99,-0.23328250266815775
37,207,117,-0.19697619244149006
37,207,135,-0.11516561759116217
37,207,153,-0.0963885711599416
37,207,171,-0.041784962597128356
37,207,189,-0.04183948086745612
37,207,207,-0.0439308418423332
37,207,225,-0.062168757003681574
37,207,243,-0.13173730635302505
37,207,261,-0.1688986827367983
37,207,279,-0.26029652159113725
37,207,297,-0.33859472998907925
37,207,315,-0.3965481206366197
37,207,333,-0.4929408571712999
37,207,351,-0.5787416373483822
37,225,9,-0.062300091877277156
37,225,27,-0.1566111805781311
37,225,45,-0.27735944361958015
37,225,63,-0.31374084364994476
37,225,81,-0.28775783568074365
37,225,99,-0.23266894862156187
37,225,117,-0.1938529849695434
37,225,135,-0.13225532433632625
37,225,153,-0.09653598460359214
37,225,171,-0.04543182353252673
37,225,189,-0.015393399616626731
37,225,207,-0.012689433880776702
37,225,225,-0.014553108471334786
37,225,243,-0.06104382144857723
37,225,261,-0.09031561730072091
37,225,279,-0.15225756304379767
37,225,297,-0.2343221847744521
37,225,315,-0.29991132230138917
37,225,333,-0.342922024810842
37,225,351,-0.4444975663402202
37,243,9,-0.009540567296305251
37,243,27,-0.08841237776027776
37,243,45,-0.17641403507248374
37,243,63,-0.21005828027087464
37,243,81,-0.19992570378618918
37,243,99,-0.17238806621933367
37,243,117,-0.14585969868701937
37,243,135,-0.10165471413557678
37,243,153,-0.06799347535108241
37,243,171,-0.02206240517783936
37,243,189,0.03342322017265108
37,243,207,0.032150849103638864
37,243,225,0.052772343631046215
37,243,243,0.022016991353312587
37,243,261,0.010707683537907853
37,243,279,0.018812439603783204
37,243,297,-0.09019196698391929
37,243,315,-0.14311225837200237
37,243,333,-0.26773800599322817
37,243,351,-0.3849870582721384
37,261,9,0.2428780525485118
37,261,27,0.07288213768371254
37,261,45,-0.04902133181200091
37,261,63,-0.10524736929703288
37,261,81,-0.151559263695621
37,261,99,-0.1068896397783859
37,261,117,-0.12629507892763367
37,261,135,-0.08459049713549005
37,261,153,-0.05603504204793386
37,261,171,0.0036616306001335253
37,261,189,0.052702484432272975
37,261,207,0.0851706959799865
37,261,225,0.12334403015705547
37,261,243,0.09545238104516113
37,261,261,0.14412337724562907
37,261,279,0.11638237235648496
37,261,297,0.07458136665520021
37,261,315,-0.01738287183062437
37,261,333,-0.09521934884369765
37,261,351,-0.22741392021769924
37,279,9,0.3410045256661126
37,279,27,0.1647873734772767
37,279,45,0.05844157261862687
37,279,63,-0.050093614417991345
37,279,81,-0.08704787447199755
37,279,99,-0.1701584041978108
37,279,117,-0.1322159677328671
37,279,135,-0.18021306569286483
37,279,153,-0.1433372237568461
37,279,171,-0.10831445225542752
37,279,189,-0.06467091706155448
37,279,207,0.0008721775806629362
37,279,225,0.025138518864583626
37,279,243,0.08876117068986605
37,279,261,0.08697498758668498
37,279,279,0.17368845288713147
37,279,297,0.12263935548436522
37,279,315,0.09272255491740655
37,279,333,0.01241000812733195
37,279,351,-0.09278339358972132
37,297,9,0.4144835209369606
37,297,27,0.2676630844124043
37,297,45,0.09634646546370307
37,297,63,0.047535641459146016
37,297,81,-0.11086990011277692
37,297,99,-0.10301936121655218
37,297,117,-0.1873877896760567
37,297,135,-0.24946092379115203
37,297,153,-0.168910752803822
37,297,171,-0.18191390322302448
37,297,189,-0.1313898840265244
37,297,207,-0.0644888325240881
37,297,225,-0.07105262231093001
37,297,243,0.020736859875645774
37,297,261,0.13079069205047805
37,297,279,0.13981809561325248
37,297,297,0.23460299956565855
37,297,315,0.18070846428723053
37,297,333,0.1514489110450501
37,297,351,0.07662760990273054
37,315,9,0.42851981560174723
37,315,27,0.27844855109539346
